run_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_layout	library_strategy	library_source	library_selection	read_count	base_count	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	fastq_md5	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_aspera	sample_alias	broker_name	sample_title	first_created	bam_ftp
ERR4836449	SAMEA7571493	ERS5328115	ERX4706227	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	69290	17372620	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328115	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328115	9a95e548f263dc6d1c0e02178650e541;b33cc7377b927cf789a460649ec10a69	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836449/ERR4836449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836449/ERR4836449_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836449/ERR4836449_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836449/ERR4836449_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836449/sample138_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836449/sample138_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836449/sample138_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836449/sample138_S001_L001_R2_001.fastq.gz	sample138		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/009/ERR4836449.bam
ERR4836450	SAMEA7571494	ERS5328116	ERX4706228	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	140666	35269373	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328116	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328116	b32f93dd5094fb3a97836482ccd66f9d;de483e3308e886fca8541e45bb5ea248	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836450/ERR4836450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836450/ERR4836450_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836450/ERR4836450_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836450/ERR4836450_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836450/sample139_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836450/sample139_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836450/sample139_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836450/sample139_S001_L001_R2_001.fastq.gz	sample139		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/000/ERR4836450.bam
ERR4836458	SAMEA7571502	ERS5328124	ERX4706236	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	67982	17043304	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328124	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328124	91ed971db9aff94a73b379423460d873;02e4bba5a0be57658c2e00cd5897ad53	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836458/ERR4836458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836458/ERR4836458_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836458/ERR4836458_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836458/ERR4836458_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836458/sample147_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836458/sample147_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836458/sample147_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836458/sample147_S001_L001_R2_001.fastq.gz	sample147		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/008/ERR4836458.bam
ERR4836462	SAMEA7571506	ERS5328128	ERX4706240	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	59108	14818875	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328128	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328128	1a921bdbe61ebc2bb70d15515864fa2e;8164943e41d3e1cfd75b3337c7024d76	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836462/ERR4836462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836462/ERR4836462_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836462/ERR4836462_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836462/ERR4836462_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836462/sample151_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836462/sample151_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836462/sample151_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836462/sample151_S001_L001_R2_001.fastq.gz	sample151		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/002/ERR4836462.bam
ERR4836464	SAMEA7571508	ERS5328130	ERX4706242	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	51508	12911737	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328130	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328130	96094a4d800d9a38299e3c5e800817c0;e37608c7e95e376994d565de00721698	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836464/ERR4836464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836464/ERR4836464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836464/ERR4836464_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836464/ERR4836464_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836464/sample153_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836464/sample153_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836464/sample153_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836464/sample153_S001_L001_R2_001.fastq.gz	sample153		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/004/ERR4836464.bam
ERR4836466	SAMEA7571510	ERS5328132	ERX4706244	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	63408	15897004	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328132	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328132	7e03165c5c5e6a973d7869dbc275dc49;bb7b48ee79996946073714ea50761c63	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4836466/ERR4836466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4836466/ERR4836466_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4836466/ERR4836466_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/006/ERR4836466/ERR4836466_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836466/sample155_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836466/sample155_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836466/sample155_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836466/sample155_S001_L001_R2_001.fastq.gz	sample155		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/006/ERR4836466.bam
ERR4836473	SAMEA7571517	ERS5328139	ERX4706251	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	175820	44125275	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328139	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328139	ca5d8c48d3e60e9a5b7ba69b78a9ffbb;8ef219500413f37014dba57705fae401	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836473/ERR4836473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836473/ERR4836473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836473/ERR4836473_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836473/ERR4836473_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836473/sample162_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836473/sample162_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836473/sample162_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836473/sample162_S001_L001_R2_001.fastq.gz	sample162		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/003/ERR4836473.bam
ERR4836491	SAMEA7571535	ERS5328157	ERX4706269	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	172012	43169260	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328157	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328157	b8a03da37d13eddcab7ff2a38b7b88e4;5f586c9fc267d7d907ba8a50306328e7	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4836491/ERR4836491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4836491/ERR4836491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4836491/ERR4836491_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/001/ERR4836491/ERR4836491_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836491/sample180_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836491/sample180_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836491/sample180_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836491/sample180_S001_L001_R2_001.fastq.gz	sample180		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/001/ERR4836491.bam
ERR4836504	SAMEA7571548	ERS5328170	ERX4706282	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	276466	69382149	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328170	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328170	638afcd4d43eb896be0cc10085381dff;c2a094bf25068c883d847f95ecebfc2d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836504/ERR4836504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836504/ERR4836504_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836504/ERR4836504_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836504/ERR4836504_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836504/sample193_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836504/sample193_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836504/sample193_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836504/sample193_S001_L001_R2_001.fastq.gz	sample193		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/004/ERR4836504.bam
ERR4843942	SAMEA7571358	ERS5327980	ERX4713728	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	6740	1690672	2020-11-16	2020-11-16	unspecified sequencing: Raw reads: ERS5327980	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5327980	6f8b0b91c1e93db7af369a333065072a;e6cf03a2fa09779a7b38ceb41df27f43	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/002/ERR4843942/ERR4843942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/002/ERR4843942/ERR4843942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/002/ERR4843942/ERR4843942_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR484/002/ERR4843942/ERR4843942_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4843942/sample003_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR484/ERR4843942/sample003_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4843942/sample003_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR484/ERR4843942/sample003_S001_L001_R2_001.fastq.gz	sample003		Fecal sample from stool bank donor	2020-11-16	ftp.sra.ebi.ac.uk/vol1/err/ERR484/002/ERR4843942.bam
ERR4836310	SAMEA7571371	ERS5327993	ERX4706088	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	35310	8853445	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5327993	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5327993	77d0f13601b3e16c9186cf99bc287765;51efc89383a01adad7e3fa44964f71f2	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836310/ERR4836310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836310/ERR4836310_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836310/ERR4836310_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836310/ERR4836310_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836310/sample016_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836310/sample016_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836310/sample016_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836310/sample016_S001_L001_R2_001.fastq.gz	sample016		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/000/ERR4836310.bam
ERR4836314	SAMEA7571375	ERS5327997	ERX4706092	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	74322	18644244	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5327997	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5327997	741377db910387ecb2068b34e7e250d4;a5029c0142cfcfa6180609ac6eccc9ca	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836314/ERR4836314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836314/ERR4836314_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836314/ERR4836314_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/004/ERR4836314/ERR4836314_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836314/sample020_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836314/sample020_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836314/sample020_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836314/sample020_S001_L001_R2_001.fastq.gz	sample020		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/004/ERR4836314.bam
ERR4836338	SAMEA7571381	ERS5328003	ERX4706116	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	61810	15499036	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328003	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328003	bd19791ab1fd3b1a7f090aa3f4a7fde8;d1d965bbbee77338eee828b586824095	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836338/ERR4836338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836338/ERR4836338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836338/ERR4836338_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836338/ERR4836338_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836338/sample026_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836338/sample026_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836338/sample026_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836338/sample026_S001_L001_R2_001.fastq.gz	sample026		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/008/ERR4836338.bam
ERR4836348	SAMEA7571391	ERS5328013	ERX4706126	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	159854	40079113	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328013	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328013	eeb1e366b5b98355d9960c40423b87a0;688a69795721e1467bd50fa312f9a9a1	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836348/ERR4836348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836348/ERR4836348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836348/ERR4836348_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/008/ERR4836348/ERR4836348_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836348/sample036_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836348/sample036_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836348/sample036_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836348/sample036_S001_L001_R2_001.fastq.gz	sample036		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/008/ERR4836348.bam
ERR4836349	SAMEA7571392	ERS5328014	ERX4706127	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	75324	18885680	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328014	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328014	636c0b53573930b0ba58e3cbe268a3db;9db7f49c24078728403be98cf3a5860b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836349/ERR4836349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836349/ERR4836349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836349/ERR4836349_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/009/ERR4836349/ERR4836349_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836349/sample037_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836349/sample037_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836349/sample037_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836349/sample037_S001_L001_R2_001.fastq.gz	sample037		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/009/ERR4836349.bam
ERR4836372	SAMEA7571415	ERS5328037	ERX4706150	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	61126	15333456	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328037	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328037	2c8fb3ffa7550100e3adcdb672df7376;61080a5355355e1823c255781306ff9d	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836372/ERR4836372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836372/ERR4836372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836372/ERR4836372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/002/ERR4836372/ERR4836372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836372/sample060_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836372/sample060_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836372/sample060_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836372/sample060_S001_L001_R2_001.fastq.gz	sample060		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/002/ERR4836372.bam
ERR4836383	SAMEA7571426	ERS5328048	ERX4706161	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	65252	16369610	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328048	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328048	a0dcc91aae4b56733f1a41ffe6f70bea;c6b20762ca557150f3c766ac79447746	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836383/ERR4836383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836383/ERR4836383_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836383/ERR4836383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/003/ERR4836383/ERR4836383_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836383/sample071_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836383/sample071_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836383/sample071_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836383/sample071_S001_L001_R2_001.fastq.gz	sample071		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/003/ERR4836383.bam
ERR4836400	SAMEA7571443	ERS5328065	ERX4706178	PRJEB41316	9606	Homo sapiens	ILLUMINA	unspecified		PAIRED	AMPLICON	GENOMIC	PCR	106804	26804168	2020-11-13	2020-11-13	unspecified sequencing: Raw reads: ERS5328065	16S rRNA sequencing of samples from universal stool bank donors	ena-STUDY-OpenBiome-12-11-2020-22:03:30:588-393	webin-reads-ERS5328065	8f2b43c28ecca5b7fd7472a43731a05d;90f73159aa1cfb538d9955fa66f0b170	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836400/ERR4836400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836400/ERR4836400_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836400/ERR4836400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR483/000/ERR4836400/ERR4836400_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836400/sample088_S001_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR483/ERR4836400/sample088_S001_L001_R2_001.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836400/sample088_S001_L001_R1_001.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR483/ERR4836400/sample088_S001_L001_R2_001.fastq.gz	sample088		Fecal sample from stool bank donor	2020-11-13	ftp.sra.ebi.ac.uk/vol1/err/ERR483/000/ERR4836400.bam
